comparison,sample_id,model_a,model_b,temperature_a,temperature_b,repeat_a,repeat_b,token,logprob_a,logprob_b,logprob_delta_b_minus_a,probability_delta_b_minus_a
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,A,-26.5,-26.5,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,B,-26.75,-27.125,-0.375,-7.546844129189826e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,C,-19.875,-20.875,-1.0,-1.4763763768819262e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,D,-25.125,-25.875,-0.75,-6.466711115368831e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,E,-24.5,-25.25,-0.75,-1.2081406899169837e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,F,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,G,-25.0,-26.5,-1.5,-1.0789124726242196e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_01_cream_cheese_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,N,-28.375,-31.5,-3.125,-4.5433962716065594e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,	C,-28.25,-28.25,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0, C,-25.375,-25.375,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,A,-29.0,-29.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,B,-29.625,-29.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,D,-24.0,-24.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,E,-28.625,-28.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,G,-31.0,-31.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,	C,-28.625,-27.5,1.125,7.698906851850882e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1, C,-24.5,-24.0,0.5,1.4853996986335447e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,A,-27.75,-28.5,-0.75,-4.684469820080114e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,B,-28.625,-28.75,-0.125,-4.348803358052248e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,D,-22.625,-24.5,-1.875,-1.2641211916326087e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,E,-27.25,-28.375,-1.125,-9.885592078487936e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,G,-29.625,-30.75,-1.125,-9.195032977255365e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,	C,-25.875,-28.25,-2.375,-5.250862306955248e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2, C,-26.625,-25.375,1.25,6.810336631248753e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,A,-25.125,-29.125,-4.0,-1.2031589738597386e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,B,-27.25,-29.625,-2.375,-1.3276259033169435e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,C,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,D,-23.875,-24.0,-0.125,-5.026533246899005e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,E,-27.5,-28.625,-1.125,-7.698906851850882e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,	C,-19.875,-20.375,-0.5,-9.18984252156141e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0, C,-20.625,-21.125,-0.5,-4.3409742321427576e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,A,-18.0,-16.625,1.375,4.500575863415216e-08
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,B,-19.875,-19.0,0.875,3.2672033987379307e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,C,-3.128163257315464e-07,-3.128163257315464e-07,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,D,-19.75,-19.0,0.75,2.9562227986281507e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,E,-22.375,-21.125,1.25,4.77441457753447e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,F,-21.75,-20.125,1.625,1.4607868945247279e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,G,-21.125,-19.75,1.375,1.977415029779839e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,N,-22.375,-21.625,0.75,2.1414806127173813e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,	C,-19.875,-22.25,-2.375,-2.1183490452914356e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1, C,-20.625,-22.5,-1.875,-9.340662400820409e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,A,-18.0,-19.875,-1.875,-1.2894386705913291e-08
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,B,-19.875,-21.625,-1.75,-1.9297278261517678e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,C,-3.128163257315464e-07,0.0,3.128163257315464e-07,3.12816276770711e-07
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,D,-19.75,-21.125,-1.375,-1.977415029779839e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,E,-22.375,-24.875,-2.5,-1.759800492689683e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,F,-21.75,-23.875,-2.125,-3.1539691433862813e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,G,-21.125,-23.875,-2.75,-6.263807304395882e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,N,-22.375,-25.0,-2.625,-1.7782920751086717e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,	C,-19.875,-19.875,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2, C,-20.125,-20.125,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,A,-16.125,-16.125,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,B,-18.625,-18.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,C,-5.512236498361744e-07,-5.512236498361744e-07,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,D,-18.625,-18.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,E,-21.0,-21.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,F,-20.125,-20.125,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,G,-19.5,-19.5,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_02_salad_dressing_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,N,-21.625,-21.625,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,	E,-29.75,-30.25,-0.5,-4.727701635952094e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0, E,-22.75,-23.0,-0.25,-2.914634638393576e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,B,-30.125,-29.5,0.625,7.170038746362957e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,C,-28.25,-28.0,0.25,1.5294598891861675e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,D,-30.25,-31.0,-0.75,-3.8452469873497154e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,E,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,F,-22.625,-24.0,-1.375,-1.1155812217692543e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,	E,-30.5,-29.625,0.875,7.939575848263814e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1, E,-22.875,-22.75,0.125,1.5482812398744963e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,A,-25.875,-26.0,-0.125,-6.802673006673267e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,B,-24.5,-24.75,-0.25,-5.064875548309141e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,C,-25.625,-25.125,0.5,4.8223867717472946e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,D,-27.25,-26.875,0.375,6.660066568298762e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,E,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,F,-21.25,-21.0,0.25,1.6772564289678673e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,G,-32.0,-31.5,0.5,8.21551356736516e-15
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,	E,-30.25,-29.625,0.625,6.327536985076845e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2, E,-23.125,-22.75,0.375,4.120437280422599e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,B,-29.625,-24.75,4.875,1.7696320297337425e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,C,-28.0,-25.125,2.875,1.1564627433405462e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,D,-31.0,-26.875,4.125,2.0953603998710853e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,E,0.0,0.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,F,-24.0,-21.0,3.0,7.205046973483996e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,	E,-29.500001907348633,-29.25001335144043,0.24998855590820312,4.381740883887342e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0, E,-22.250001907348633,-22.12501335144043,0.12498855590820312,2.8922829335195905e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,A,-22.750001907348633,-20.87501335144043,1.8749885559082031,7.274402988347857e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,B,-21.250001907348633,-20.12501335144043,1.1249885559082031,1.2284081284084276e-09
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,C,-23.000001907348633,-21.87501335144043,1.1249885559082031,2.1346532464011325e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,D,-25.125001907348633,-23.62501335144043,1.4999885559082031,4.267110608054966e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,E,-1.8624639324116288e-06,-1.306760805164231e-05,-1.1205144119230681e-05,-1.120506047280756e-05
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,F,-13.250001907348633,-11.25001335144043,1.9999885559082031,1.1246781034501944e-05
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,G,-29.500001907348633,-26.87501335144043,2.624988555908203,1.9754759093941897e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,	E,-29.500001907348633,-29.0000057220459,0.4999961853027344,1.0008428319311255e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1, E,-22.250001907348633,-22.1250057220459,0.12499618530273438,2.8924707443011e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,A,-22.750001907348633,-20.8750057220459,1.8749961853027344,7.274468540751714e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,B,-21.250001907348633,-20.5000057220459,0.7499961853027344,6.596164394269998e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,C,-23.000001907348633,-22.2500057220459,0.7499961853027344,1.1462414984397146e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,D,-25.125001907348633,-24.1250057220459,0.9999961853027344,2.10592107221734e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,E,-1.8624639324116288e-06,-6.2729995988775045e-06,-4.410535666465876e-06,-4.410517725594865e-06
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,F,-13.250001907348633,-12.000006675720215,1.249995231628418,4.3838283818572674e-06
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,1,1,G,-29.500001907348633,-27.0000057220459,2.4999961853027344,1.7252372357681114e-12
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,	E,-29.0000057220459,-29.25001335144043,-0.25000762939453125,-5.626687435423913e-14
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2, E,-22.1250057220459,-22.12501335144043,-7.62939453125e-06,-1.878107815094286e-15
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,A,-20.8750057220459,-20.87501335144043,-7.62939453125e-06,-6.555240385655919e-15
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,B,-20.5000057220459,-20.12501335144043,0.37499237060546875,5.687916889814277e-10
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,C,-22.1250057220459,-21.87501335144043,0.24999237060546875,6.991563863622409e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,D,-24.1250057220459,-23.62501335144043,0.49999237060546875,2.1611895358376258e-11
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,E,-6.2729995988775045e-06,-1.306760805164231e-05,-6.794608452764805e-06,-6.794542747212695e-06
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,F,-12.000006675720215,-11.25001335144043,0.7499933242797852,6.862952652644676e-06
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_03_bbq_sauce_state_01,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,2,2,G,-27.0000057220459,-26.87501335144043,0.12499237060546875,2.5023867362607804e-13
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,	C,-27.0,-27.0,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0, C,-22.25,-22.25,0.0,0.0
gpt-4.1-mini-2025-04-14: T0 -> T0.5,task_04_ketchup_state_00,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,0.0,0.5,0,0,A,-28.125,-28.125,0.0,0.0
