model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,raw/qwen3.5-9b/original/RGOCG8-50_8mm/M16_Hex_Nut.json,0.4177493999595754,A,0.6102721759959859,0.06394325706604817,0.31985414181141447,-0.4938502311706543,-2.7497591972351074,-1.139890193939209,0.005930425126551397
qwen3.5:9b,original,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,raw/qwen3.5-9b/original/USB_Male/M16_Hex_Nut.json,0.43623690004460514,C,0.09804129847616919,0.38321703801980933,0.5154054304032948,-2.32236647605896,-0.9591537714004517,-0.6628014445304871,0.0033362331007267265
qwen3.5:9b,original,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,raw/qwen3.5-9b/original/DSUB_Male/M16_Hex_Nut.json,0.41655889997491613,C,0.27084315067310255,0.08131859408915244,0.6439721074697429,-1.3062154054641724,-2.509380578994751,-0.4400998651981354,0.003866147768002204
qwen3.5:9b,original,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/Gear_Large/RGOCG16-50_16mm.json,0.5081520000239834,B,0.0125593991515793,0.7586521421351504,0.22498549059085005,-4.377285957336426,-0.2762119174003601,-1.491719365119934,0.0038029681224202028
qwen3.5:9b,original,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/Gear_Medium/RGOCG16-50_16mm.json,0.3652940000174567,B,0.008140974610941105,0.6542285687681824,0.33293092057800916,-4.810845375061035,-0.424298495054245,-1.0998202562332153,0.004699536042867436
qwen3.5:9b,original,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/Gear_Small/RGOCG16-50_16mm.json,0.37181510002119467,B,0.015535381462105109,0.7146880052637332,0.2649846771485399,-4.164635181427002,-0.3359091877937317,-1.3280832767486572,0.004791936125621787
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/Waterproof_Male/RGOCG16-50_16mm.json,0.39732679998269305,B,0.04371126785471414,0.4887735348567874,0.46270323075720826,-3.1301493644714355,-0.7158560156822205,-0.7706694006919861,0.004811966531290235
qwen3.5:9b,original,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/M12_Hex_Nut/RGOCG16-50_16mm.json,0.3918975999695249,B,0.011085264061804706,0.7576403597250686,0.22875016901394174,-4.502138614654541,-0.2775464653968811,-1.4751248359680176,0.0025242071991850024
qwen3.5:9b,original,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/M16_Hex_Nut/RGOCG16-50_16mm.json,0.39359780005179346,B,0.0112264959122948,0.8168305704417085,0.16977120048046956,-4.489478588104248,-0.20232358574867249,-1.7733036279678345,0.002171733165527101
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.40969229995971546,A,0.9875548481280664,0.0018757600162086305,0.00972651360277704,-0.012523241341114044,-6.278741359710693,-4.632899761199951,0.0008428782529480427
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.4271950999973342,A,0.9870633479044097,0.0021541040788619578,0.009987928367358793,-0.013021059334278107,-6.140380382537842,-4.606378078460693,0.0007946196493694435
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.4229302000021562,A,0.9884511233524866,0.0018673195249386838,0.009193688422058099,-0.011616082862019539,-6.2832512855529785,-4.68923807144165,0.0004878687005165361
qwen3.5:9b,original,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/USB_Male/RGOCG16-50_16mm.json,0.449762899952475,B,0.04411052798861407,0.7926123783650507,0.16065468904886265,-3.1210567951202393,-0.23242098093032837,-1.8284980058670044,0.0026224045974725385
qwen3.5:9b,original,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,raw/qwen3.5-9b/original/DSUB_Male/RGOCG16-50_16mm.json,0.43967689998680726,C,0.3764092866118151,0.11909053522192496,0.49713327825283243,-0.9770781993865967,-2.12787127494812,-0.698897123336792,0.007366899913427538
qwen3.5:9b,original,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/Gear_Large/RGOCG12-50_12mm.json,0.48892069997964427,C,0.028245736484632168,0.3781956503920551,0.5866878152057909,-3.566812753677368,-0.9723436236381531,-0.5332624316215515,0.006870797917521765
qwen3.5:9b,original,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/Gear_Medium/RGOCG12-50_12mm.json,0.3557408999768086,B,0.026033261253995264,0.5375634574503395,0.4318661124338652,-3.6483802795410156,-0.6207084655761719,-0.8396396636962891,0.0045371688618000006
qwen3.5:9b,original,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/Gear_Small/RGOCG12-50_12mm.json,0.3915483999880962,B,0.014626256688635689,0.5065966969487347,0.47549707251496864,-4.2249369621276855,-0.6800400614738464,-0.7433945536613464,0.0032799738476609885
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/Waterproof_Male/RGOCG12-50_12mm.json,0.37499849998857826,C,0.06475400487240648,0.35436429623990545,0.5764926125322325,-2.7371597290039062,-1.0374298095703125,-0.5507927536964417,0.00438908635545554
qwen3.5:9b,original,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/M12_Hex_Nut/RGOCG12-50_12mm.json,0.3764110999763943,B,0.02815671482153913,0.7507100156900023,0.21742647693811784,-3.569969415664673,-0.2867358326911926,-1.5258945226669312,0.0037067925503406762
qwen3.5:9b,original,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/M16_Hex_Nut/RGOCG12-50_12mm.json,0.3790574999875389,B,0.012260647794985475,0.8084116588808006,0.17616788034270914,-4.401360511779785,-0.21268387138843536,-1.7363178730010986,0.003159812981504806
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.3910756000550464,A,0.9849650862006545,0.0017693552163485277,0.012362962220840408,-0.01514908391982317,-6.337140083312988,-4.393050193786621,0.0009025963621565047
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.39592879998963326,A,0.9883113506837229,0.0016835143176145144,0.009272566685141223,-0.011757498607039452,-6.386871814727783,-4.680695056915283,0.00073256831352142
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.37229809997370467,A,0.9852350951300712,0.0020823410285847536,0.011868494255377983,-0.014874991029500961,-6.174262523651123,-4.433867931365967,0.0008140695859660818
qwen3.5:9b,original,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/USB_Male/RGOCG12-50_12mm.json,0.4089330999995582,B,0.06745144747196366,0.755572133639449,0.173907733991067,-2.696347236633301,-0.2802800238132477,-1.7492303848266602,0.003068684897520435
qwen3.5:9b,original,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,raw/qwen3.5-9b/original/DSUB_Male/RGOCG12-50_12mm.json,0.4122291000094265,C,0.25993376655106826,0.10138230147090972,0.6338781765702068,-1.3473284244537354,-2.2888567447662354,-0.4558984935283661,0.004805755407815138
qwen3.5:9b,original,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/Gear_Large/RGOCG8-50_8mm.json,0.4938400999526493,B,0.01870505059747742,0.7093308619321302,0.2668747000576503,-3.978961706161499,-0.3434332013130188,-1.3209760189056396,0.005089387412742008
qwen3.5:9b,original,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/Gear_Medium/RGOCG8-50_8mm.json,0.3543121999828145,B,0.010324072273551466,0.7172333493542177,0.26953511132161434,-4.573276996612549,-0.33235403895378113,-1.3110566139221191,0.002907467050616508
qwen3.5:9b,original,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/Gear_Small/RGOCG8-50_8mm.json,0.35540999996010214,B,0.0061752442628405175,0.6599199244733833,0.330863525187545,-5.087206840515137,-0.4156367778778076,-1.1060492992401123,0.0030413060762310984
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/Waterproof_Male/RGOCG8-50_8mm.json,0.3704631000291556,B,0.04238773187131593,0.5931068152828599,0.35449273980086216,-3.1608963012695312,-0.5223807692527771,-1.0370674133300781,0.010012713044961985
qwen3.5:9b,original,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/M12_Hex_Nut/RGOCG8-50_8mm.json,0.37308849999681115,B,0.015640258605474962,0.748532760837385,0.23345205565532084,-4.157907009124756,-0.28964030742645264,-1.4547785520553589,0.002374924901819231
qwen3.5:9b,original,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/M16_Hex_Nut/RGOCG8-50_8mm.json,0.3631387000204995,B,0.01715444637347724,0.7481463519461254,0.23135328348930623,-4.065497875213623,-0.29015666246414185,-1.4638093709945679,0.0033459181910910907
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.39549170003738254,A,0.9891374710472235,0.0017175341767859038,0.00780369827140802,-0.010921956971287727,-6.366865634918213,-4.8531575202941895,0.0013412965045825898
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.4291325000231154,A,0.9846954942524238,0.0027692539632967676,0.011232444904705489,-0.015422828495502472,-5.889177322387695,-4.488948822021484,0.001302806879573959
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.40877640002872795,A,0.9892151953345211,0.0019318427679245293,0.008030130951610412,-0.010843382216989994,-6.24928092956543,-4.824554443359375,0.0008228309459439309
qwen3.5:9b,original,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/USB_Male/RGOCG8-50_8mm.json,0.4376172000193037,B,0.050886517029774106,0.7843131418286926,0.16079492027324344,-2.9781572818756104,-0.24294692277908325,-1.8276255130767822,0.004005420868289811
qwen3.5:9b,original,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,raw/qwen3.5-9b/original/DSUB_Male/RGOCG8-50_8mm.json,0.4191957000293769,B,0.1513103864749153,0.47135045463309977,0.36915938972013157,-1.8884220123291016,-0.7521533966064453,-0.9965267777442932,0.00817976917185348
qwen3.5:9b,original,Gear_Large,Large gear,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/Gear_Large/USB_Male.json,0.8198451999924146,B,0.00646231544623134,0.5701705275284071,0.416888780662323,-5.041767597198486,-0.5618197917938232,-0.8749358057975769,0.006478376363038496
qwen3.5:9b,original,Gear_Medium,Medium gear,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/Gear_Medium/USB_Male.json,0.31967279996024445,B,0.008261356993766596,0.5914985077145359,0.3948406986074188,-4.79616641998291,-0.5250961184501648,-0.9292728900909424,0.005399436684278669
qwen3.5:9b,original,Gear_Small,Small gear,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/Gear_Small/USB_Male.json,0.3215146000147797,B,0.015798827997988853,0.5134987309716919,0.4637357903954325,-4.147819519042969,-0.6665077209472656,-0.768440306186676,0.006966650634886884
qwen3.5:9b,original,Waterproof_Male,Waterproof connector,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/Waterproof_Male/USB_Male.json,0.35440479998942465,A,0.9624794716018025,0.011505346841041193,0.022557079317194043,-0.03824254125356674,-4.4649434089660645,-3.7917063236236572,0.003458102239962235
qwen3.5:9b,original,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/M12_Hex_Nut/USB_Male.json,0.3212768000084907,B,0.009770567042593126,0.6923791073182213,0.2945961133107836,-4.62838077545166,-0.36762163043022156,-1.2221499681472778,0.003254212328401951
qwen3.5:9b,original,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/M16_Hex_Nut/USB_Male.json,0.32044430001406,B,0.007146816975741185,0.6793427501971121,0.31026145244447945,-4.9410881996154785,-0.38662949204444885,-1.1703399419784546,0.003248980382667299
qwen3.5:9b,original,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/RGOCG16-50_16mm/USB_Male.json,0.33116010000230744,B,0.20698972662262277,0.511973379543893,0.26965109737062004,-1.5750861167907715,-0.6694826483726501,-1.3106263875961304,0.011385796462864084
qwen3.5:9b,original,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/RGOCG12-50_12mm/USB_Male.json,0.32486630004132167,B,0.2674633973359153,0.4541494849380652,0.2669364262451424,-1.318772554397583,-0.7893288731575012,-1.3207447528839111,0.011450691480877184
qwen3.5:9b,original,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/RGOCG8-50_8mm/USB_Male.json,0.32005559996468946,B,0.2607213642362487,0.48008078456627123,0.2489472197704664,-1.344303011894226,-0.7338008880615234,-1.3905143737792969,0.010250631427013657
qwen3.5:9b,original,USB_Male,USB connector + cable,USB_Male,True,True,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/USB_Male/USB_Male.json,0.3403517999686301,A,0.9791847465539907,0.007648248452177009,0.011047139391587826,-0.02103494480252266,-4.873278617858887,-4.505583763122559,0.0021198656022444196
qwen3.5:9b,original,DSUB_Male,DSUB connector,USB_Male,False,False,False,input_crops/original/USB_Male.png,9655c4c73f92054fa731c1091211eb73e90cf928b613414b530d06f1a9f4647c,raw/qwen3.5-9b/original/DSUB_Male/USB_Male.json,0.32771099999081343,A,0.9787433737781875,0.006622287439482703,0.012032538666878633,-0.02148580178618431,-5.017314434051514,-4.420140743255615,0.0026018001154511916
qwen3.5:9b,original,Gear_Large,Large gear,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/qwen3.5-9b/original/Gear_Large/DSUB_Male.json,0.4968212999519892,B,0.012822093995766733,0.7097835017193848,0.27384067720722816,-4.356585502624512,-0.3427952826023102,-1.2952088117599487,0.003553727077620361
qwen3.5:9b,original,Gear_Medium,Medium gear,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/qwen3.5-9b/original/Gear_Medium/DSUB_Male.json,0.3605729999835603,B,0.007325074664686039,0.7225077674969974,0.26849988079545345,-4.916451930999756,-0.32502710819244385,-1.314904808998108,0.00166727704286318
qwen3.5:9b,original,Gear_Small,Small gear,DSUB_Male,False,False,False,input_crops/original/DSUB_Male.png,c494876a69ee4e893be510f226d6b6c3e9653d4b052ec114fbb8385c85d6a131,raw/qwen3.5-9b/original/Gear_Small/DSUB_Male.json,0.3553474000073038,B,0.013667726794094177,0.5975366810454739,0.38554047978664907,-4.292717933654785,-0.5149396061897278,-0.953109085559845,0.0032551123737828425
