condition,model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability,target_family,observed_family,p_A_lower,p_A_upper,p_B_lower,p_B_upper,p_C_lower,p_C_upper
baseline,qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/M12_Hex_Nut.json,0.2918626999598928,C,0.2980438473178784,0.09955227448715954,0.6013822417268009,-1.2105146646499634,-2.307072401046753,-0.5085245370864868,0.0010216364681612244,round_pin,hex_nut,,,,,,
baseline,qwen3.5:4b,original,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/M12_Hex_Nut.json,0.30864240002119914,C,0.07704609554934752,0.05650289561851843,0.8648051044633588,-2.5633513927459717,-2.8734633922576904,-0.1452511101961136,0.0016459043687753194,USB_Male,hex_nut,,,,,,
baseline,qwen3.5:4b,original,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M12_Hex_Nut.png,38c0f98390b534a6792efcbe2e21a4c07ceeeea957ea1c15c814989186114245,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/M12_Hex_Nut.json,0.3203934000339359,C,0.1733238416469171,0.07778684574577267,0.7475813714354025,-1.7525935173034668,-2.5537829399108887,-0.29091212153434753,0.0013079411719076894,DSUB_Male,hex_nut,,,,,,
baseline,qwen3.5:4b,original,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/M16_Hex_Nut.json,0.36472429998684675,C,0.327529991319933,0.0603073693070948,0.6107219373437062,-1.116175651550293,-2.8083009719848633,-0.49311351776123047,0.00144070202926605,gear,hex_nut,,,,,,
baseline,qwen3.5:4b,original,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/M16_Hex_Nut.json,0.275219900009688,C,0.32121532015737514,0.05357336721837999,0.6239731824232795,-1.1356436014175415,-2.9267032146453857,-0.47164788842201233,0.001238130200965415,gear,hex_nut,,,,,,
baseline,qwen3.5:4b,original,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/M16_Hex_Nut.json,0.28004639997379854,C,0.3198986802673168,0.05620511774072121,0.6223562334355768,-1.1397509574890137,-2.8787474632263184,-0.474242627620697,0.0015399685563851628,gear,hex_nut,,,,,,
baseline,qwen3.5:4b,original,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/M16_Hex_Nut.json,0.275345699978061,C,0.409219299042399,0.08442349637883377,0.5056982720770985,-0.8935040831565857,-2.471909523010254,-0.6818150877952576,0.0006589325016687075,Waterproof_Male,hex_nut,,,,,,
baseline,qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,M16_Hex_Nut,False,True,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/M16_Hex_Nut.json,0.2923728000023402,C,0.35114149765728675,0.05388854200922807,0.5939875900458449,-1.0465660095214844,-2.92083740234375,-0.520896852016449,0.0009823702876403662,hex_nut,hex_nut,,,,,,
baseline,qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,M16_Hex_Nut,True,True,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/M16_Hex_Nut.json,0.34388210001634434,C,0.4039860981527006,0.06530614346057509,0.5298783246788142,-0.9063748121261597,-2.7286691665649414,-0.6351078748703003,0.00082943370791011,hex_nut,hex_nut,,,,,,
baseline,qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/M16_Hex_Nut.json,0.32651460001943633,C,0.3059276514527449,0.08084566993913479,0.6117715760163304,-1.1844066381454468,-2.5152132511138916,-0.49139630794525146,0.0014551025917899363,round_pin,hex_nut,,,,,,
baseline,qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/M16_Hex_Nut.json,0.3525289999670349,C,0.23904921566475287,0.08484423294866457,0.674155166512552,-1.4310858249664307,-2.4669382572174072,-0.39429497718811035,0.0019513848740304596,round_pin,hex_nut,,,,,,
baseline,qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/M16_Hex_Nut.json,0.33774729998549446,C,0.31895265852808236,0.08347748058003387,0.5962605367764974,-1.1427125930786133,-2.4831783771514893,-0.5170775651931763,0.0013093241153864232,round_pin,hex_nut,,,,,,
baseline,qwen3.5:4b,original,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/M16_Hex_Nut.json,0.37283209996530786,C,0.09760693003018532,0.05673805436154766,0.8438032898924521,-2.3268067836761475,-2.869310140609741,-0.1698358803987503,0.0018517257158148226,USB_Male,hex_nut,,,,,,
baseline,qwen3.5:4b,original,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,../vlm_four_scene_20260925/input_crops/original/M16_Hex_Nut.png,4ba340c5f9b0438cf39ee0b2a365c9fca0767eaad2c4a4642c4a0ade665bff5c,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/M16_Hex_Nut.json,0.3426264000008814,C,0.17814473701108055,0.08213728831410579,0.738290836785134,-1.725158929824829,-2.4993631839752197,-0.303417444229126,0.0014271378896797415,DSUB_Male,hex_nut,,,,,,
baseline,qwen3.5:4b,original,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG16-50_16mm.json,0.42399580002529547,C,0.04191646944800078,0.13410302531769058,0.8233865535332516,-3.172076463699341,-2.0091469287872314,-0.19432950019836426,0.0005939517010570272,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/RGOCG16-50_16mm.json,0.2967528000008315,C,0.06724917047811091,0.11771930976345442,0.8143147233902975,-2.699350595474243,-2.1394522190093994,-0.20540834963321686,0.0007167963681371514,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/RGOCG16-50_16mm.json,0.3098527999827638,C,0.04089196501615886,0.09421198374100123,0.8640881207852127,-3.196821689605713,-2.3622078895568848,-0.14608052372932434,0.0008079304576271706,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/RGOCG16-50_16mm.json,0.29046519997064024,C,0.09916035056861879,0.0836852230670315,0.8165927574083662,-2.3110170364379883,-2.4806928634643555,-0.20261476933956146,0.0005616689559835297,Waterproof_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/RGOCG16-50_16mm.json,0.2969096999731846,C,0.07696733188008661,0.08502040303590763,0.8371095046313712,-2.5643742084503174,-2.4648640155792236,-0.17780038714408875,0.0009027604526344879,hex_nut,round_pin,,,,,,
baseline,qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/RGOCG16-50_16mm.json,0.2915948000154458,C,0.11589056611886607,0.07606742518316983,0.8066093922115375,-2.15510892868042,-2.5761351585388184,-0.21491575241088867,0.0014326164864266744,hex_nut,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.3006584999966435,A,0.8207688964013089,0.0542577558036784,0.12422380375656873,-0.19751369953155518,-2.9140093326568604,-2.0856704711914062,0.0007495440384439611,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.3023063000291586,A,0.8237968713825414,0.05344150920296992,0.1219181448680059,-0.19383129477500916,-2.9291675090789795,-2.104405403137207,0.0008434745464828142,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.3014395000063814,A,0.82611286752557,0.05912456511555026,0.11406278886451077,-0.19102387130260468,-2.828108787536621,-2.171006202697754,0.0006997784943689744,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/RGOCG16-50_16mm.json,0.30284540000138804,C,0.1334639170617692,0.09661849357254085,0.7688364909363328,-2.0139241218566895,-2.3369851112365723,-0.262876957654953,0.001081098429357219,USB_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG16-50_16mm.png,2bfbdaf2da2c79be29d256e75f2c8aaa2cb945a635fb500fdd25fd9e5a47a015,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/RGOCG16-50_16mm.json,0.302180300001055,C,0.13789880684752528,0.11347727230213565,0.747578385966784,-1.981235146522522,-2.1761527061462402,-0.2909161150455475,0.001045534883554966,DSUB_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG12-50_12mm.json,0.355051199963782,C,0.05574482163437416,0.0664675955366987,0.8769008486464208,-2.8869707584381104,-2.711040735244751,-0.13136135041713715,0.000886734182506288,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/RGOCG12-50_12mm.json,0.26558149995980784,C,0.06059426594524976,0.042589827273647796,0.895793976357853,-2.8035550117492676,-3.156139850616455,-0.11004482954740524,0.0010219304232494952,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/RGOCG12-50_12mm.json,0.26754700002493337,C,0.058250863717881955,0.05986061322970941,0.8808104343818237,-2.84299635887146,-2.8157365322113037,-0.12691284716129303,0.001078088670584898,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/RGOCG12-50_12mm.json,0.2667430000146851,C,0.07999173694823411,0.061139543217424784,0.8581668716812848,-2.525831937789917,-2.7945964336395264,-0.15295670926570892,0.0007018481530562948,Waterproof_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/RGOCG12-50_12mm.json,0.28853740001795813,C,0.0867447314173945,0.062112257168152205,0.849811965562073,-2.4447855949401855,-2.7788119316101074,-0.16274017095565796,0.0013310458523803081,hex_nut,round_pin,,,,,,
baseline,qwen3.5:4b,original,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/RGOCG12-50_12mm.json,0.2866583000286482,C,0.07795800778202766,0.06510977212163586,0.8556317697586902,-2.5515849590301514,-2.7316806316375732,-0.15591517090797424,0.0013004503376463639,hex_nut,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.29494579997844994,A,0.8212339304226303,0.04384550547548595,0.13443095346873224,-0.19694727659225464,-3.1270830631256104,-2.006704568862915,0.0004896106331515604,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.3180354000069201,A,0.7887711565504301,0.046367853499069134,0.16412638051326894,-0.2372790426015854,-3.0711488723754883,-1.807118535041809,0.0007346094372318035,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.30468300002394244,A,0.8534841594437667,0.03851872199273403,0.10732726525516635,-0.15842829644680023,-3.256610870361328,-2.23187255859375,0.0006698533083330238,round_pin,round_pin,,,,,,
baseline,qwen3.5:4b,original,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/RGOCG12-50_12mm.json,0.2951251000049524,C,0.10537904779926094,0.0680232940324121,0.8253477221833482,-2.2501914501190186,-2.6879050731658936,-0.1919505000114441,0.0012499359849788005,USB_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG12-50_12mm.png,f7fe97d1f7e7adc98d48fb17d117f16f849894e3866bcd7707469350125ff6d1,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/RGOCG12-50_12mm.json,0.2933183999848552,C,0.12660146627821994,0.12189341089149398,0.750302380265809,-2.066711187362671,-2.1046082973480225,-0.2872789800167084,0.001202742564477166,DSUB_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG8-50_8mm.json,0.346778099949006,C,0.06217424775031518,0.06074267153981591,0.8762028215699301,-2.7778143882751465,-2.8011088371276855,-0.13215768337249756,0.0008802591399388326,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/RGOCG8-50_8mm.json,0.25765129999490455,C,0.061176681609761314,0.04517498214392026,0.8925981507427128,-2.7939891815185547,-3.0972118377685547,-0.11361879855394363,0.001050185503605694,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/RGOCG8-50_8mm.json,0.26672699995106086,C,0.0626743324733782,0.05177840797444939,0.8847526317266131,-2.769803285598755,-2.960782051086426,-0.1224471852183342,0.0007946278255592798,gear,round_pin,,,,,,
baseline,qwen3.5:4b,original,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/RGOCG8-50_8mm.json,0.27325230004498735,C,0.09815096451675202,0.05439394908849759,0.8467264717514128,-2.3212485313415527,-2.9115023612976074,-0.16637757420539856,0.0007286146433376217,Waterproof_Male,round_pin,,,,,,
baseline,qwen3.5:4b,original,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/original/RGOCG8-50_8mm.png,7881f6ce4519d317e7889c544a7333e26886e42475e8b63c0556e60bc0ac04ae,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/RGOCG8-50_8mm.json,0.27256840001791716,C,0.057745197807248815,0.04028505082774439,0.9001584656646189,-2.851715087890625,-3.2117748260498047,-0.10518445819616318,0.0018112857003879101,hex_nut,round_pin,,,,,,
